bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
8,1,2017,4,0,36000,1,2017,17,6,0,7.7
2,1,2018,4,4,19065,1,2018,22,5,0,7.25
2,1,2019,4,4,30538,0,2019,18,5,0,8.4
2,2,2018,4,0,48891,1,2018,18,5,0,7.99
2,2,2014,4,5,60000,0,2014,15,7,0,13.8
2,1,2018,4,4,26676,1,2018,22,5,0,6.96
2,1,2015,4,4,35647,1,2015,22,5,0,5.76
2,1,2020,4,0,63825,1,2020,22,5,0,7.21
8,2,2018,4,0,31346,1,2018,17,5,0,9.95
2,2,2015,4,0,79349,1,2015,18,5,0,5.94
7,1,2015,1,4,88203,1,2015,15,6,0,9.27
7,1,2018,1,5,37370,0,2018,15,7,0,32.75
2,1,2015,4,0,52228,1,2015,20,5,0,4.26
7,1,2015,1,4,70000,0,2015,17,6,0,11.0
7,1,2022,4,4,40542,1,2022,20,5,0,9.05
7,1,2019,4,4,47936,0,2019,14,5,0,8.48
8,2,2008,1,0,70000,0,2013,11,5,0,5.75
8,5,2013,4,4,110000,1,2016,16,5,0,4.0
7,2,2016,4,0,45000,1,2011,15,6,0,8.95
7,1,2019,4,4,20469,1,2012,18,6,0,10.99
2,1,2011,4,4,60000,1,2014,17,5,0,4.25
8,2,2012,4,0,70000,1,2017,19,5,0,4.45
8,4,2014,1,0,150000,1,2013,20,5,0,3.2
8,2,2017,4,0,46258,1,2017,16,5,0,7.75
2,3,2013,4,0,54242,1,2012,18,5,0,3.27
2,1,2017,4,4,90727,0,2017,19,5,0,6.61
7,1,2012,1,4,100000,1,2017,15,6,0,7.75
8,1,2017,4,0,31003,1,2015,21,5,0,6.82
2,1,2017,4,0,24233,1,2017,18,5,0,5.77
2,3,2015,4,4,90000,1,2014,16,5,0,5.0
2,1,2017,4,5,36983,1,2021,18,5,0,6.79
2,1,2014,1,4,68915,0,2021,14,7,0,14.45
2,1,2021,4,4,5440,1,2012,22,5,0,7.76
2,1,2021,4,4,8096,1,2014,20,5,0,6.9
8,2,2012,1,0,120000,1,2017,20,5,0,3.8
7,3,2014,4,0,60000,1,2015,13,5,0,5.6
7,1,2017,1,4,120000,1,2018,14,5,0,11.25
4,2,2015,1,4,125903,1,2009,19,6,0,5.15
2,2,2018,4,4,33040,1,2019,18,5,0,7.99
7,2,2009,1,4,110000,1,2016,11,5,0,12.0
2,1,2019,1,0,30722,1,2009,22,6,0,8.35
8,1,2016,1,0,80000,1,2017,26,6,0,7.5
7,2,2009,1,0,120000,1,2014,11,5,0,12.75
8,2,2017,1,0,33000,0,2019,14,5,0,30.75
8,1,2014,4,0,58778,1,2015,17,5,0,5.27
2,1,2019,4,0,51395,1,2013,21,5,0,4.26
7,2,2015,4,0,100000,0,2014,14,6,0,6.25
8,2,2013,4,0,65881,1,2016,22,5,0,4.47
2,2,2014,4,1,49934,1,2018,22,5,0,5.52
8,2,2016,1,4,91000,1,2016,26,6,0,7.95
2,2,2018,4,0,61576,1,2019,21,5,0,4.59
8,2,2016,4,0,114321,1,2020,20,5,0,7.0
2,1,2019,4,0,53125,1,2014,21,5,0,4.05
2,1,2020,4,0,36462,0,2017,22,5,0,5.36
7,1,2014,1,4,97542,0,2018,15,7,0,24.0
7,1,2017,1,4,89000,0,2018,11,9,0,47.45
7,2,2018,4,0,13000,1,2017,14,5,0,8.95
8,1,2018,1,0,41000,1,2011,22,6,0,13.75
2,1,2017,4,4,94471,0,2016,17,7,0,8.8
4,1,2011,1,0,58000,1,2022,12,5,0,10.3
2,1,2016,4,4,46000,1,2020,20,5,0,4.75
7,1,2022,4,4,10000,1,2021,19,5,0,11.5
7,1,2020,1,0,36531,0,2020,19,9,0,56.75
7,1,2021,4,4,50000,1,2016,17,5,0,9.6
2,2,2020,4,0,36004,1,2017,21,5,0,5.32
8,2,2016,4,4,58808,1,2016,17,5,0,6.51
8,1,2017,1,4,10000,0,2016,19,7,0,32.0
2,1,2016,4,0,31983,1,2022,18,5,0,7.15
7,1,2016,1,4,78536,1,2013,24,5,0,7.4
7,1,2022,1,0,20000,1,2021,20,6,0,17.0
8,2,2013,4,0,54134,1,2019,22,5,0,4.55
7,1,2021,4,4,10000,0,2019,16,6,0,16.99
2,2,2019,4,4,27227,1,2017,18,5,0,5.24
7,1,2019,4,4,25508,0,2019,16,7,0,17.65
2,1,2017,4,4,30000,1,2012,18,5,0,5.25
7,1,2019,4,4,20000,0,2021,16,7,0,16.0
8,2,2012,1,0,100000,1,2011,20,5,0,3.6
7,1,2021,4,4,20000,0,2018,19,6,0,16.5
2,1,2011,4,4,50000,1,2019,17,5,0,4.1
8,1,2018,1,4,36000,0,2021,17,7,0,31.5
2,1,2019,1,0,40000,1,2020,22,6,0,8.5
7,1,2021,4,0,19047,0,2018,18,7,0,12.6
7,1,2020,4,4,50000,1,2018,17,6,0,8.5
2,1,2018,4,5,64453,0,2020,23,5,0,4.93
2,1,2018,4,0,43387,1,2017,18,5,0,5.05
2,1,2020,4,4,36538,0,2018,19,5,0,8.25
2,2,2017,4,0,36787,1,2022,17,5,0,6.82
2,2,2018,4,4,32112,1,2017,25,5,0,4.86
7,1,2022,4,5,30000,1,2018,19,6,0,18.0
2,1,2017,4,4,53701,1,2020,18,5,0,5.4
2,2,2018,4,4,30000,1,2016,18,5,0,5.3
2,2,2020,4,4,26085,1,2021,22,5,0,4.07
2,3,2016,4,0,46894,1,2017,18,5,0,4.53
7,1,2021,4,0,30000,1,2018,18,6,0,10.1
7,2,2017,4,0,53692,0,2018,12,5,0,16.75
7,2,2018,1,0,37809,0,2022,15,6,0,16.45
2,1,2018,4,0,33000,0,2013,23,5,0,6.25
2,1,2022,4,4,30813,1,2017,20,5,0,6.35
8,1,2013,1,4,56254,1,2020,23,6,0,5.5
8,1,2017,1,4,58000,0,2017,17,7,0,24.5
8,2,2020,4,0,15727,0,2023,20,4,0,10.25
2,1,2017,2,0,20000,0,2021,110,5,0,5.5
2,1,2021,4,0,21113,1,2018,20,6,0,9.77
8,1,2021,1,5,71775,1,2014,14,6,0,17.05
2,1,2018,4,0,59882,0,2015,22,5,0,6.67
2,2,2014,4,4,24463,0,2017,18,4,0,4.94
8,1,2015,4,4,72352,1,2021,17,5,0,6.36
7,1,2017,1,4,90928,1,2014,23,5,0,7.92
7,2,2021,4,0,10000,1,2016,20,5,0,6.95
2,2,2014,4,0,60000,1,2011,15,5,0,3.6
7,1,2016,1,5,117530,1,2017,24,5,0,8.27
2,1,2011,4,0,102814,1,2018,22,5,0,3.82
2,1,2021,4,4,20000,1,2023,19,5,0,6.5
2,1,2017,4,4,34801,0,2018,23,5,0,5.12
2,3,2018,4,4,51877,1,2014,25,5,0,4.63
8,1,2023,4,4,10000,0,2016,18,6,0,15.0
2,2,2018,4,0,17125,1,2012,21,5,0,5.25
7,1,2014,1,4,30000,1,2006,20,5,0,4.6
2,1,2016,4,4,50318,1,2015,21,5,0,6.27
8,1,2012,4,0,46123,1,2014,17,5,0,5.11
2,2,2015,1,4,70000,1,2023,22,6,0,6.0
8,1,2014,1,4,33360,0,2006,16,6,0,12.85
7,1,2022,4,4,21800,0,2023,12,7,0,31.5
2,1,2023,4,4,10000,1,2021,19,5,0,7.5
2,1,2021,4,0,11045,0,2017,19,5,0,9.85
8,1,2018,1,0,51406,0,2016,22,7,0,10.45
2,1,2012,1,4,70000,1,2022,25,5,0,2.0
2,1,2017,4,5,26031,1,2017,21,5,0,7.1
2,1,2016,4,0,30740,1,2013,22,5,0,5.86
7,1,2022,4,4,20000,0,2019,14,8,0,15.0
2,1,2017,4,0,65909,0,2019,20,5,0,5.84
2,1,2013,4,4,140590,1,2015,18,5,0,4.09
4,2,2019,4,5,32953,0,2017,10,6,0,21.75
8,1,2019,4,0,51801,0,2014,21,5,0,7.38
8,1,2015,1,4,80000,1,2018,24,5,0,3.8
2,1,2017,4,4,62621,1,2018,18,5,0,6.56
2,1,2014,4,4,79068,1,2008,22,5,0,4.83
2,1,2018,4,4,50000,1,2008,22,5,0,5.1
8,2,2018,1,4,30000,0,2021,21,7,0,7.5
2,2,2008,4,4,72000,1,2022,19,5,0,1.85
2,2,2008,4,0,80000,1,2016,19,5,0,1.8
4,1,2021,4,4,10000,1,2010,8,5,0,19.0
7,1,2022,1,4,20000,0,2020,14,6,0,21.0
7,2,2016,1,0,36314,0,2022,16,6,0,12.45
2,1,2010,4,0,67000,1,2017,16,5,0,3.0
2,2,2017,4,0,47488,0,2012,20,5,0,5.46
2,1,2016,4,0,56814,1,2018,18,5,0,5.33
2,1,2012,4,0,63206,1,2015,20,5,0,3.32
8,2,2018,4,4,61103,1,2006,21,5,0,8.09
2,1,2008,4,0,70000,1,2021,19,5,0,2.0
2,3,2015,4,0,112268,0,2018,23,5,0,3.47
2,2,2006,4,4,70000,1,2006,16,5,0,1.5
7,1,2021,4,4,97346,1,2013,20,6,0,13.59
2,2,2018,4,4,36977,1,2003,18,5,0,5.43
2,3,2006,4,4,70000,1,2016,16,5,0,1.5
2,2,2013,1,4,60000,1,2006,21,6,0,4.75
2,2,2016,4,0,35000,0,2018,24,5,0,3.5
2,3,2006,4,0,100000,1,2016,15,5,0,1.35
2,2,2005,4,4,90000,1,2015,18,5,0,1.7
7,1,2018,1,4,85700,0,2015,20,8,0,28.5
8,1,2016,1,4,50000,0,2014,19,7,0,27.5
4,2,2015,1,0,50000,1,2017,12,5,0,14.49
2,1,2015,4,0,50000,1,2020,23,5,0,3.0
2,2,2014,4,0,40082,1,2021,20,5,0,3.77
8,2,2017,1,4,112566,0,2021,28,5,0,6.38
7,1,2020,4,0,68000,0,2019,19,7,0,15.75
2,1,2021,4,0,61978,0,2015,20,5,0,6.74
2,1,2021,4,4,27658,1,2014,20,5,0,6.13
7,1,2019,4,4,26000,1,2017,16,6,0,11.45
2,2,2015,4,4,43371,1,2016,18,5,0,5.95
7,2,2014,1,4,120000,1,2011,22,5,0,4.5
2,1,2017,4,0,67633,1,2018,18,5,0,5.99
2,1,2016,4,4,76794,1,2010,21,5,0,6.25
4,1,2011,1,4,120000,1,2004,12,5,0,7.5
4,1,2018,1,4,59577,0,2012,11,6,0,21.65
8,2,2010,1,4,100000,1,2022,18,5,0,4.45
8,3,2004,4,4,100000,1,2006,13,5,0,1.2
2,2,2012,4,4,50000,1,2018,20,5,0,3.2
7,1,2022,1,4,20000,0,2015,19,6,0,13.5
2,2,2006,4,0,120000,1,2015,19,5,0,1.65
2,2,2018,4,0,50000,1,2017,16,5,0,5.25
7,1,2015,1,0,80000,1,2016,19,6,0,8.88
7,2,2015,1,4,80000,1,2011,18,5,0,5.75
8,1,2017,1,0,94932,1,2016,28,5,0,7.07
2,1,2016,4,0,75140,1,2016,21,5,0,5.93
2,1,2011,4,4,88000,1,2017,18,5,0,2.5
2,1,2016,4,5,73969,1,2021,18,5,0,6.85
8,1,2016,4,4,62598,1,2014,17,5,0,6.99
8,2,2017,4,4,70000,0,2017,14,7,0,12.0
2,2,2021,4,0,24343,1,2016,22,5,0,4.25
2,2,2014,1,4,110000,1,2003,22,5,0,3.8
2,2,2017,4,4,58917,1,2015,16,5,0,5.74
2,1,2016,4,0,72338,1,2012,22,5,0,5.73
7,3,2015,1,0,110000,1,2019,16,6,0,6.85
2,2,2012,4,4,41000,0,2016,18,5,0,4.25
2,2,2009,4,4,70000,0,2015,19,4,0,2.65
8,1,2019,4,4,25887,1,2021,17,5,0,6.0
8,1,2016,4,4,40000,1,2022,17,5,0,6.5
2,1,2015,1,4,50000,1,2017,25,5,0,4.3
5,1,2021,4,4,10000,1,2017,16,5,0,5.3
2,1,2022,4,5,20000,1,2018,18,6,0,10.75
8,2,2017,4,4,60000,1,2012,17,6,0,7.5
2,2,2017,4,0,64235,1,2016,18,5,0,6.15
2,1,2018,1,5,83873,1,2017,27,5,0,7.46
8,2,2012,1,4,120000,1,2017,20,5,0,3.7
8,2,2016,4,0,93059,1,2018,17,5,0,6.67
2,1,2017,4,4,45681,1,2018,21,5,0,6.34
2,2,2017,4,4,45938,1,2018,18,5,0,5.79
2,1,2018,4,4,40000,1,2018,21,5,0,5.1
2,2,2018,4,4,57423,1,2021,22,5,0,6.34
2,1,2015,4,0,60942,0,2022,18,4,0,5.27
7,1,2018,4,4,70000,0,2021,13,6,0,9.0
7,2,2018,1,4,80000,1,2012,17,6,0,15.0
7,1,2021,1,4,19875,0,2022,18,8,0,30.0
7,1,2022,1,4,20000,0,2013,19,6,0,27.5
2,2,2021,4,4,10000,1,2009,20,5,0,6.5
4,2,2012,1,4,120000,1,2018,12,5,0,9.65
7,1,2022,4,4,20000,0,2020,12,7,0,36.0
8,4,2013,1,5,120000,1,2017,22,6,0,4.0
8,1,2009,4,0,50000,1,2021,16,5,0,3.0
8,1,2018,1,4,30000,0,2020,21,8,0,34.0
2,1,2020,4,0,14949,1,2016,20,6,0,9.82
2,1,2017,4,0,77995,0,2010,21,5,0,6.74
7,1,2021,4,4,20000,1,2016,17,6,0,8.1
8,1,2020,4,0,40908,1,2018,20,5,0,7.92
2,2,2016,4,4,39693,0,2014,18,4,0,5.13
8,1,2010,4,0,40000,1,2017,16,5,0,3.6
2,1,2016,4,4,63411,1,2019,22,5,0,5.79
2,1,2018,4,4,30000,1,2020,22,5,0,5.5
2,2,2014,4,4,94221,1,2016,18,5,0,3.83
2,1,2017,4,4,93975,1,2004,18,5,0,6.05
7,1,2019,4,4,30000,1,2022,16,6,0,9.85
2,2,2020,4,4,30155,1,2021,18,6,0,9.35
2,2,2016,4,0,59006,1,2017,16,5,0,6.75
2,4,2004,4,4,100000,1,2016,17,5,0,1.35
7,1,2022,4,4,18570,0,2017,16,6,0,13.45
4,1,2021,1,4,48246,1,2014,12,5,0,23.65
8,1,2017,1,4,10000,0,2017,19,7,0,32.0
2,1,2016,1,0,61263,1,2015,27,5,0,7.34
7,2,2017,4,0,65507,1,2012,17,5,0,7.01
7,1,2014,1,0,100000,1,2015,20,5,0,5.35
7,1,2017,4,0,26158,1,2013,17,5,0,7.89
2,1,2015,4,0,35250,1,2014,22,5,0,5.48
7,1,2012,1,0,65965,1,2016,17,5,0,3.5
2,2,2015,4,0,40304,1,2010,25,5,0,4.77
7,1,2013,1,4,80000,0,2013,12,6,0,15.25
2,1,2014,4,4,56661,1,2021,22,5,0,5.15
2,2,2016,4,4,90213,1,2021,18,5,0,5.62
8,3,2010,4,0,70000,1,2020,15,5,0,3.45
8,4,2013,1,4,120000,1,2004,22,6,0,4.75
7,2,2021,4,4,10000,1,2021,18,5,0,6.7
2,1,2021,4,4,20739,0,2009,17,7,0,9.5
2,2,2020,4,4,20000,1,2017,18,5,0,7.0
7,1,2021,4,4,10000,0,2015,15,6,0,15.0
8,3,2009,1,0,60000,1,2017,18,5,0,3.7
8,1,2017,1,0,10000,0,2007,19,7,0,32.0
2,1,2015,1,4,70000,1,2018,22,6,0,5.5
2,2,2015,4,4,47127,1,2017,18,5,0,5.81
2,1,2017,4,0,47038,1,2006,20,5,0,5.82
8,3,2007,4,4,120000,1,2016,17,5,0,1.85
2,1,2018,4,0,40769,1,2015,18,5,0,5.31
2,1,2017,4,4,34757,1,2017,18,5,0,5.58
2,2,2016,4,0,88119,0,2018,18,4,0,5.08
7,1,2015,1,4,120000,0,2020,12,5,0,20.6
2,1,2017,4,4,57176,1,2018,18,5,0,5.42
2,2,2015,4,0,62223,1,2010,22,5,0,5.01
4,1,2018,4,4,55000,1,2009,19,5,0,8.75
7,1,2020,1,4,52000,1,2021,19,6,0,13.7
5,1,2018,4,4,63251,1,2004,16,5,0,4.85
2,3,2010,4,4,20000,1,2018,20,5,0,3.0
8,3,2009,1,4,60000,1,2022,18,5,0,3.5
7,1,2021,1,4,20000,0,2012,18,8,0,32.5
2,1,2018,4,0,40000,0,2012,18,4,0,6.3
7,1,2022,1,0,20000,0,2016,14,6,0,24.75
2,1,2012,4,4,67444,1,2016,18,5,0,4.17
2,2,2016,4,4,63837,0,2014,21,5,0,6.31
4,2,2012,1,0,61000,1,2015,14,5,0,4.65
2,1,2016,4,0,60777,1,2013,22,5,0,5.44
2,2,2016,4,4,39248,1,2015,21,5,0,7.04
8,1,2014,1,0,66000,0,2021,18,8,0,19.75
2,1,2015,4,4,96198,1,2015,19,5,0,3.59
8,2,2013,4,4,50000,0,2018,16,5,0,5.2
2,3,2015,4,4,81207,1,2017,20,5,0,3.35
2,1,2021,4,4,48148,1,2009,22,5,0,7.66
2,1,2015,4,4,120000,1,2008,23,5,0,3.5
8,3,2018,1,4,90000,1,2022,20,5,0,4.8
7,2,2017,1,4,60000,1,2013,18,5,0,8.22
8,4,2009,4,4,120000,1,2018,16,5,0,1.9
8,3,2008,4,4,70000,0,2014,11,5,0,6.0
7,1,2022,1,0,30000,1,2015,20,6,0,9.95
2,3,2001,4,4,30000,1,2018,14,4,0,1.2
7,2,2013,1,0,120000,1,2022,19,6,0,5.75
7,2,2018,1,5,64389,0,2018,17,9,0,37.95
2,2,2014,4,4,60000,1,2015,22,5,0,2.6
2,1,2015,4,4,67245,1,2015,22,5,0,5.39
8,2,2018,4,5,30518,0,2016,17,6,0,10.06
8,1,2022,4,4,20000,0,2021,19,7,0,39.0
8,1,2018,1,0,102407,1,2021,28,5,0,7.96
2,1,2015,4,4,53606,1,2012,18,5,0,6.36
7,1,2015,1,4,90000,1,2015,17,6,0,14.0
2,2,2016,4,4,44253,1,2022,21,5,0,6.15
5,1,2021,0,4,40000,1,2016,20,5,0,5.0
2,1,2021,4,4,34702,1,2022,19,5,0,7.18
2,1,2012,4,4,42762,1,2014,22,5,0,4.36
2,2,2015,4,4,50000,1,2019,23,5,0,2.8
4,1,2022,4,4,30000,0,2020,18,5,0,7.8
7,2,2016,1,0,80000,0,2020,16,6,0,9.0
4,1,2022,0,4,20000,1,2016,26,5,0,13.0
8,2,2014,0,4,50000,1,2008,22,5,0,3.0
8,1,2019,4,4,28000,0,2016,13,8,0,36.75
8,1,2020,4,4,40000,1,2017,21,5,0,6.7
2,1,2020,4,4,10000,1,2012,21,5,0,9.0
2,1,2016,4,5,60000,1,2020,21,5,0,6.0
2,4,2008,4,4,110000,1,2016,18,5,0,1.1
2,1,2016,4,0,57459,1,2009,18,5,0,6.05
2,1,2017,4,0,70381,1,2012,18,5,0,5.59
2,3,2012,1,4,90000,1,2009,22,5,0,2.68
8,1,2020,4,0,80648,1,2021,20,5,0,7.8
7,2,2016,4,4,81853,1,2021,13,6,0,8.64
2,1,2009,4,5,40000,1,2017,17,5,0,2.4
2,1,2012,4,4,90802,1,2015,19,5,0,3.41
2,1,2009,4,4,40000,1,2014,17,5,0,2.4
2,1,2021,4,4,16502,1,2011,20,5,0,5.13
2,1,2021,4,0,31530,1,2020,20,5,0,6.61
4,2,2017,1,4,120000,1,2021,24,5,0,8.0
2,2,2015,1,0,80000,1,2014,25,5,0,5.2
8,1,2014,4,0,71086,0,2016,18,5,0,6.0
2,2,2011,1,4,110000,1,2011,21,5,0,3.0
7,1,2020,1,4,50000,0,2016,10,6,0,37.5
2,1,2021,4,4,18000,0,2012,20,7,0,12.95
8,2,2014,4,0,60000,1,2018,17,5,0,6.3
4,3,2016,1,4,120000,1,2022,13,5,0,4.75
2,2,2011,4,0,70000,1,2010,20,5,0,2.75
2,4,2016,4,4,25000,0,2016,19,5,0,5.75
2,1,2012,4,4,69210,1,2017,19,5,0,3.38
2,2,2018,4,4,71165,1,2018,18,5,0,6.04
7,1,2022,4,4,10000,0,2007,10,8,0,130.0
8,3,2010,1,5,86543,1,2017,19,5,0,3.27
2,1,2016,4,4,67225,0,2018,21,5,0,6.21
2,3,2017,1,5,100000,1,2006,25,5,0,2.4
2,1,2018,4,4,16247,1,2016,18,5,0,6.21
8,2,2007,4,4,80000,1,2020,15,5,0,1.4
2,2,2017,4,0,39481,0,2021,21,5,0,7.08
2,2,2018,4,4,61227,1,2016,25,5,0,4.43
8,4,2006,4,4,80000,1,2018,17,5,0,1.8
7,1,2016,1,4,112521,1,2016,19,6,0,7.0
7,1,2020,1,4,20000,1,2016,17,6,0,18.0
8,1,2021,4,4,20000,0,2017,18,5,0,14.5
8,2,2016,4,4,60000,1,2003,17,5,0,5.2
2,2,2018,4,4,40000,1,2017,23,5,0,4.7
7,1,2016,1,4,50000,1,2017,19,6,0,6.0
7,2,2016,1,4,100000,0,2012,15,7,0,18.5
2,2,2017,2,5,20000,0,2015,140,5,0,4.6
2,2,2017,4,4,63359,1,2016,21,5,0,6.49
2,2,2017,1,4,125227,1,2013,22,6,0,6.57
2,2,2012,1,4,100000,1,2012,22,5,0,4.2
2,2,2015,1,4,71884,1,2010,25,5,0,6.29
2,2,2012,4,4,79059,1,2017,19,5,0,3.22
2,2,2016,4,0,80000,1,2022,21,5,0,6.2
2,1,2013,4,0,69124,1,2018,22,5,0,4.35
4,4,2012,1,4,120000,1,2020,12,5,0,9.6
2,1,2010,4,4,73340,1,2017,18,5,0,3.17
2,2,2017,4,4,44268,1,2011,18,5,0,5.74
2,1,2022,4,4,10000,1,2014,19,5,0,7.8
2,1,2018,4,4,60000,1,2009,18,5,0,8.0
8,1,2020,4,4,30000,1,2012,18,6,0,9.25
8,1,2017,4,4,50000,1,2020,20,5,0,7.75
7,2,2014,1,4,70000,1,2014,19,6,0,5.0
8,2,2009,1,4,120000,1,2016,19,5,0,3.5
4,2,2012,1,0,120000,1,2004,12,5,0,11.25
8,2,2020,4,0,20000,0,2019,18,5,0,8.3
7,1,2020,1,4,37354,0,2012,17,6,0,14.75
7,2,2014,1,5,80426,1,2018,15,6,0,8.34
8,1,2016,4,4,89801,1,2021,20,5,0,6.74
2,2,2019,4,5,69199,1,2017,18,5,0,5.47
2,3,2012,4,0,78249,1,2014,22,5,0,4.13
4,1,2018,1,0,26918,1,2020,13,5,0,23.25
2,1,2021,4,0,29905,1,2021,22,5,0,7.09
4,2,2018,1,0,37678,0,2021,11,6,0,22.95
2,2,2017,4,4,60442,1,2017,18,5,0,5.28
7,1,2014,1,4,66463,1,2012,20,5,0,6.91
8,1,2020,4,0,40844,0,2012,16,6,0,11.45
2,1,2021,4,4,62696,1,2012,19,6,0,8.55
2,1,2021,4,4,30000,0,2020,21,5,0,8.0
8,1,2017,4,4,44000,1,2021,18,5,0,5.5
2,2,2012,4,4,70000,1,2021,18,5,0,4.0
2,1,2012,1,4,120000,1,2016,25,5,0,1.3
8,4,2012,1,4,120000,1,2017,22,6,0,3.75
8,1,2020,4,5,40000,1,2011,21,5,0,6.5
7,1,2021,4,5,10000,0,2012,14,7,0,25.5
7,1,2021,1,4,80000,1,2015,19,6,0,13.0
2,1,2016,4,4,79415,1,2015,21,5,0,6.09
8,1,2017,1,0,88411,0,2004,26,5,0,6.78
8,4,2011,1,4,120000,1,2013,20,5,0,3.75
2,1,2012,1,4,106516,1,2015,22,5,0,4.49
2,2,2015,1,0,88509,1,2004,25,5,0,5.52
7,1,2015,1,4,120000,1,2018,15,6,0,9.25
2,1,2013,4,0,44437,1,2012,22,5,0,4.26
2,2,2015,1,0,83731,1,2022,22,6,0,6.07
7,1,2018,1,4,77000,1,2011,16,5,0,8.45
7,2,2020,4,4,23000,0,2018,19,6,0,16.5
2,3,2012,1,4,110000,1,2011,20,5,0,2.4
2,1,2022,4,4,30000,0,2010,20,5,0,6.8
4,2,2006,1,4,120000,1,2018,12,5,0,5.0
8,2,2011,4,4,60000,1,2018,13,5,0,2.5
2,1,2018,4,4,80000,1,2004,21,5,0,7.2
8,5,2010,4,4,70000,0,2015,12,7,0,3.57
8,1,2018,4,5,45621,1,2018,21,5,0,7.98
7,2,2018,1,0,38199,1,2016,20,6,0,8.58
2,1,2016,4,4,91660,1,2017,18,5,0,6.08
8,2,2015,4,0,51947,1,2013,17,5,0,6.98
4,2,2018,1,5,80000,1,2021,17,6,0,12.5
7,2,2016,1,0,76836,1,2017,23,5,0,7.51
2,2,2015,4,4,27000,0,2012,16,5,0,5.35
8,1,2017,4,0,33222,0,2015,17,6,0,10.35
2,1,2013,4,4,47333,1,2010,19,5,0,3.28
2,1,2021,4,4,20000,0,2010,20,5,0,7.25
8,1,2017,4,4,46000,1,2014,17,5,0,7.4
4,1,2012,1,4,68000,1,2012,12,5,0,8.75
2,2,2015,4,4,40000,1,2022,19,5,0,4.8
8,1,2010,4,4,80000,1,2018,15,5,0,1.9
2,4,2010,4,4,90000,1,2016,19,5,0,2.1
2,1,2014,1,0,80000,1,2011,25,5,0,4.8
8,2,2012,1,4,150000,1,2013,22,4,0,3.8
7,1,2022,4,4,20000,1,2020,17,6,0,12.8
7,1,2016,4,0,43791,0,2017,15,6,0,7.7
2,1,2018,4,0,87660,0,2012,22,5,0,5.99
7,5,2016,1,4,90000,0,2017,16,6,0,8.0
2,3,2011,4,4,71938,1,2017,17,5,0,2.32
8,2,2013,4,4,104938,1,2016,17,5,0,5.25
8,1,2020,4,0,30000,1,2012,17,5,0,9.5
8,2,2017,4,0,124707,1,2012,15,5,0,6.35
2,2,2012,1,4,70000,1,2016,22,5,0,4.0
7,1,2017,4,4,88556,1,2012,13,6,0,9.66
7,1,2017,1,4,48743,1,2019,22,5,0,7.81
7,2,2016,1,4,100000,0,2014,18,8,0,28.0
8,2,2012,4,4,100000,1,2022,13,7,0,3.85
7,4,2012,1,4,120000,1,2020,15,6,0,6.0
7,2,2016,1,4,70000,1,2012,18,5,0,6.0
8,2,2012,4,4,90000,1,2018,13,7,0,3.65
6,1,2019,1,4,70000,1,2017,19,5,0,7.49
2,1,2014,1,4,120000,1,2020,20,5,0,3.5
7,1,2022,4,0,20000,0,2016,14,6,0,23.5
2,1,2020,4,0,20000,1,2016,18,5,0,7.0
2,2,2012,4,4,50000,1,2017,21,5,0,2.3
7,1,2018,4,0,51338,1,2020,17,5,0,8.75
7,1,2017,4,0,97334,1,2018,15,6,0,9.25
2,1,2020,4,0,20000,1,2012,18,5,0,7.0
7,2,2016,4,4,53031,1,2017,13,6,0,9.3
7,2,2016,4,0,51580,1,2021,13,6,0,8.98
8,2,2017,1,0,57000,0,2018,17,7,0,23.95
2,1,2020,4,0,23920,1,2022,21,5,0,4.49
7,1,2018,1,4,65000,0,2020,17,6,0,14.85
2,2,2012,4,4,66434,1,2022,19,5,0,3.35
7,1,2017,4,4,54097,1,2019,17,5,0,8.25
2,1,2021,4,4,27655,0,2007,19,5,0,9.35
8,1,2018,1,4,14955,0,2021,21,8,0,38.25
7,1,2022,4,4,10000,0,2016,14,6,0,23.5
7,1,2020,4,4,50000,0,2020,18,7,0,25.0
7,1,2022,4,4,10000,1,2017,16,6,0,15.4
7,2,2019,1,4,70000,0,2020,17,6,0,12.9
7,2,2021,4,4,10000,1,2021,18,6,0,10.25
8,3,2016,1,4,110000,1,2020,26,6,0,6.0
5,1,2020,4,0,30000,1,2014,16,5,0,4.35
7,2,2017,4,0,14338,1,2011,17,5,0,8.08
5,1,2020,4,4,30000,1,2017,16,5,0,4.35
2,2,2011,4,4,73799,1,2017,18,5,0,2.78
7,1,2021,4,4,39139,0,2018,16,6,0,12.61
7,1,2020,4,0,20000,1,2020,17,5,0,8.5
2,2,2014,4,4,89633,1,2014,21,5,0,2.7
7,3,2011,1,4,70000,0,2014,17,8,0,10.0
4,2,2017,4,0,16826,1,2022,20,5,0,8.45
2,2,2017,4,4,25133,1,2019,20,5,0,5.08
2,1,2018,4,4,80000,1,2016,24,5,0,3.4
7,1,2020,4,4,25000,0,2006,19,8,0,39.0
4,1,2014,1,4,90000,1,2021,12,5,0,12.25
4,1,2014,1,4,90000,1,2019,12,5,0,12.75
7,1,2022,4,4,10000,0,2020,14,7,0,29.0
7,2,2019,4,4,70000,1,2016,17,6,0,8.0
8,1,2016,1,4,110000,0,2020,13,7,0,28.0
