bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
SUV,1,2022,Petrol,Comprehensive,11250,Manual,2018,16,6,Bangalore,14.4
MUV,1,2019,Petrol,Comprehensive,36000,Manual,2021,19,5,Bangalore,11.45
SUV,1,2019,Petrol,Comprehensive,36368,Automatic,2014,18,7,Bangalore,12.25
Sedan,2,2016,Diesel,Comprehensive,36000,Automatic,2018,13,7,Bangalore,52.75
SUV,3,2017,Diesel,Comprehensive,62000,Automatic,2015,18,8,Bangalore,38.0
Sedan,1,2018,Petrol,Comprehensive,39466,Manual,2022,17,5,Bangalore,8.88
Hatchback,1,2014,Petrol,Comprehensive,49570,Manual,2016,22,5,Bangalore,5.07
Sedan,2,2018,Petrol,Comprehensive,23382,Automatic,2017,18,7,Bangalore,10.2
Hatchback,1,2021,Petrol,Comprehensive,42954,Manual,2020,21,5,Bangalore,4.72
Hatchback,1,2014,Petrol,Third Party insurance,68306,Manual,2018,22,5,Bangalore,4.71
Hatchback,1,2018,Diesel,Comprehensive,54961,Manual,2016,22,6,Bangalore,8.21
Hatchback,1,2015,Petrol,Third Party insurance,91087,Manual,2021,22,5,Bangalore,5.1
Hatchback,1,2022,Petrol,Comprehensive,16691,Manual,2021,21,5,Bangalore,5.99
Hatchback,1,2016,Petrol,Comprehensive,80190,Manual,2015,20,5,Bangalore,4.02
SUV,1,2017,Petrol,Comprehensive,54639,Manual,2020,15,6,Bangalore,10.02
SUV,1,2020,Petrol,Third Party insurance,50225,Manual,2014,18,5,Bangalore,9.75
Hatchback,1,2018,Diesel,Third Party insurance,68017,Manual,2019,22,6,Bangalore,7.95
Hatchback,1,2016,Petrol,Comprehensive,87912,Manual,2014,16,5,Bangalore,5.5
SUV,1,2021,Petrol,Third Party insurance,2045,Manual,2017,17,6,Bangalore,12.98
SUV,1,2021,Petrol,Not Available,24305,Manual,2019,18,5,Bangalore,10.85
Hatchback,1,2015,Petrol,Third Party insurance,2500,Automatic,2016,25,4,Bangalore,3.35
SUV,1,2020,Petrol,Comprehensive,31489,Automatic,2020,17,6,Bangalore,11.09
Sedan,2,2014,Petrol,Comprehensive,82268,Manual,2015,14,5,Bangalore,3.5
SUV,1,2019,Diesel,Zero Depreciation,73834,Manual,2016,23,5,Bangalore,8.95
SUV,2,2014,Diesel,Comprehensive,73000,Manual,2019,13,5,Bangalore,17.75
Hatchback,1,2017,Petrol,Comprehensive,41436,Manual,2018,23,5,Bangalore,4.66
Sedan,2,2019,Petrol,Comprehensive,19024,Manual,2019,17,5,Bangalore,9.24
MUV,1,2016,Diesel,Comprehensive,73000,Manual,2019,14,5,Bangalore,7.75
Hatchback,2,2020,Petrol,Third Party insurance,73140,Manual,2020,22,5,Bangalore,3.78
Hatchback,1,2015,Petrol,Third Party insurance,29289,Manual,2020,22,5,Bangalore,5.55
Sedan,1,2016,Petrol,Third Party insurance,39116,Automatic,2013,18,5,Bangalore,8.99
Hatchback,1,2019,Petrol,Comprehensive,41958,Manual,2019,24,5,Bangalore,3.7
SUV,1,2018,Petrol,Comprehensive,26626,Manual,2020,17,5,Bangalore,8.1
Hatchback,1,2019,Petrol,Third Party insurance,63460,Automatic,2017,18,5,Bangalore,7.74
Hatchback,1,2019,Petrol,Comprehensive,35711,Manual,2019,20,5,Bangalore,5.3
SUV,1,2020,Petrol,Third Party insurance,20057,Manual,2015,16,5,Bangalore,9.45
Hatchback,1,2020,Petrol,Not Available,25396,Manual,2019,19,5,Bangalore,8.8
Hatchback,1,2013,Diesel,Comprehensive,88000,Manual,2015,21,6,Bangalore,5.25
SUV,1,2019,Petrol,Comprehensive,62000,Automatic,2015,14,7,Bangalore,16.05
Sedan,1,2020,Petrol,Not Available,35993,Manual,2020,18,6,Bangalore,11.7
Hatchback,1,2017,Petrol,Comprehensive,34000,Automatic,2017,18,4,Bangalore,6.5
SUV,1,2019,Petrol,Comprehensive,51338,Manual,2014,17,5,Bangalore,8.75
Hatchback,1,2015,Petrol,Comprehensive,74280,Manual,2017,18,5,Bangalore,5.0
SUV,1,2019,Diesel,Third Party insurance,82000,Automatic,2008,12,8,Bangalore,95.0
Sedan,1,2015,Diesel,Not Available,63773,Automatic,2017,17,8,Bangalore,21.95
Hatchback,2,2015,Petrol,Comprehensive,101356,Manual,2018,18,5,Bangalore,3.95
Hatchback,1,2020,CNG,Third Party insurance,75591,Manual,2018,31,5,Bangalore,4.21
SUV,1,2017,Petrol,Comprehensive,72208,Automatic,2019,13,6,Bangalore,13.0
Hatchback,1,2014,Petrol,Comprehensive,51489,Manual,2017,22,5,Bangalore,4.9
Hatchback,1,2017,Petrol,Comprehensive,74643,Automatic,2010,20,5,Bangalore,5.2
SUV,2,2008,Diesel,Comprehensive,44000,Automatic,2014,15,8,Bangalore,14.5
Hatchback,1,2017,Petrol,Zero Depreciation,79575,Automatic,2012,19,5,Bangalore,6.16
SUV,1,2018,Petrol,Third Party insurance,54097,Manual,2014,17,5,Bangalore,8.25
Sedan,2,2018,Petrol,Comprehensive,35288,Manual,2020,17,5,Bangalore,8.38
Hatchback,1,2019,Petrol,Third Party insurance,70314,Automatic,2018,22,5,Bangalore,6.18
SUV,2,2017,Diesel,Third Party insurance,96939,Manual,2017,19,6,Bangalore,8.75
Hatchback,2,2010,Petrol,Comprehensive,44824,Manual,2017,18,5,Bangalore,3.9
MUV,2,2014,Diesel,Zero Depreciation,169219,Manual,2019,12,5,Bangalore,13.49
Sedan,2,2012,Petrol,Comprehensive,92673,Manual,2016,16,5,Bangalore,5.0
SUV,2,2014,Diesel,Comprehensive,79000,Automatic,2020,11,7,Bangalore,41.0
SUV,1,2020,Diesel,Third Party insurance,20183,Automatic,2018,17,9,Bangalore,21.9
Sedan,1,2018,Petrol,Third Party insurance,77130,Automatic,2015,17,7,Bangalore,7.95
SUV,1,2017,Petrol,Comprehensive,45000,Automatic,2016,14,6,Bangalore,7.75
Hatchback,2,2017,Petrol,Zero Depreciation,27025,Automatic,2015,19,5,Bangalore,7.45
SUV,1,2019,Petrol,Third Party insurance,105153,Manual,2012,16,6,Bangalore,11.25
SUV,1,2016,Diesel,Third Party insurance,70509,Manual,2019,16,6,Bangalore,10.3
Hatchback,2,2020,Petrol,Third Party insurance,11662,Automatic,2017,22,5,Bangalore,5.82
Hatchback,1,2018,Petrol,Third Party insurance,36176,Manual,2016,18,5,Bangalore,6.15
Hatchback,2,2015,Petrol,Third Party insurance,74342,Automatic,2019,19,5,Bangalore,5.6
Hatchback,1,2016,Diesel,Comprehensive,89837,Manual,2016,27,5,Bangalore,7.1
Hatchback,2,2015,Petrol,Zero Depreciation,11912,Manual,2019,21,5,Bangalore,5.35
Hatchback,2,2012,Diesel,Comprehensive,55544,Manual,2014,22,5,Bangalore,4.46
SUV,1,2019,Petrol,Comprehensive,27027,Automatic,2010,14,6,Bangalore,10.18
Sedan,1,2017,Petrol,Third Party insurance,56363,Automatic,2020,18,5,Bangalore,8.4
Sedan,2,2016,Petrol,Comprehensive,42094,Manual,2017,17,5,Bangalore,6.54
SUV,1,2019,Petrol,Comprehensive,114912,Manual,2015,16,6,Bangalore,11.25
Hatchback,1,2016,Petrol,Comprehensive,33649,Manual,2015,22,5,Bangalore,5.85
SUV,1,2019,Petrol,Zero Depreciation,54000,Manual,2022,16,6,Bangalore,12.5
Sedan,2,2014,Petrol,Comprehensive,69798,Manual,2016,19,5,Bangalore,4.75
Hatchback,2,2010,Petrol,Comprehensive,69000,Manual,2016,20,5,Bangalore,3.1
SUV,1,2020,Diesel,Third Party insurance,49001,Automatic,2015,17,6,Bangalore,23.95
Sedan,2,2017,Diesel,Comprehensive,57527,Automatic,2022,22,6,Bangalore,10.85
Hatchback,1,2015,Diesel,Comprehensive,57367,Manual,2020,20,5,Bangalore,4.75
Hatchback,2,2015,Petrol,Comprehensive,50936,Manual,2021,20,5,Bangalore,4.06
Hatchback,1,2022,Diesel,Third Party insurance,23237,Manual,2015,25,6,Bangalore,10.84
Hatchback,1,2016,Petrol,Zero Depreciation,66596,Automatic,2019,23,5,Bangalore,4.45
SUV,1,2016,Diesel,Comprehensive,36613,Manual,2017,16,6,Bangalore,13.82
Sedan,1,2015,Petrol,Comprehensive,74104,Manual,2021,20,5,Bangalore,6.01
Hatchback,1,2022,Petrol,Comprehensive,6777,Manual,2019,20,5,Bangalore,5.94
SUV,1,2020,Petrol,Comprehensive,14560,Manual,2016,15,5,Bangalore,9.6
Hatchback,1,2021,Petrol,Comprehensive,27000,Automatic,2012,21,5,Bangalore,5.75
Sedan,2,2015,Petrol,Comprehensive,90333,Automatic,2017,18,5,Bangalore,7.29
SUV,1,2019,Petrol,Third Party insurance,50114,Automatic,2019,16,8,Bangalore,35.75
SUV,1,2017,Diesel,Third Party insurance,69301,Manual,2016,24,5,Bangalore,9.62
Hatchback,1,2021,Petrol,Comprehensive,71306,Manual,2015,21,5,Bangalore,4.5
Hatchback,1,2019,Petrol,Comprehensive,35135,Automatic,2015,19,5,Bangalore,8.49
Hatchback,1,2016,Diesel,Comprehensive,40561,Manual,2009,23,5,Bangalore,5.35
Hatchback,1,2012,Petrol,Third Party insurance,90000,Manual,2017,17,5,Bangalore,4.35
Hatchback,2,2017,Petrol,Comprehensive,60000,Automatic,2018,19,5,Bangalore,6.85
SUV,1,2019,Diesel,Third Party insurance,30000,Automatic,2017,16,8,Bangalore,57.5
SUV,2,2016,Diesel,Comprehensive,60000,Manual,2011,19,5,Bangalore,7.3
SUV,1,2015,Diesel,Third Party insurance,102000,Manual,2013,16,6,Bangalore,11.45
Hatchback,2,2015,Petrol,Third Party insurance,41659,Manual,2013,18,5,Bangalore,4.1
Sedan,2,2009,Petrol,Third Party insurance,85300,Automatic,2019,12,7,Bangalore,10.75
Sedan,2,2017,Petrol,Comprehensive,32483,Automatic,2021,17,4,Bangalore,8.49
Hatchback,1,2018,Petrol,Third Party insurance,34376,Manual,2013,18,5,Bangalore,7.49
SUV,1,2017,Petrol,Third Party insurance,36540,Manual,2018,15,6,Bangalore,8.72
Hatchback,2,2011,Petrol,Third Party insurance,148625,Manual,2011,17,5,Bangalore,3.06
Sedan,4,2013,Diesel,Comprehensive,81000,Automatic,2016,14,8,Bangalore,9.95
Hatchback,2,2013,Petrol,Third Party insurance,5609,Manual,2016,19,5,Bangalore,3.48
Sedan,1,2019,Petrol,Third Party insurance,37000,Automatic,2018,19,7,Bangalore,24.25
SUV,1,2021,Petrol,Third Party insurance,6000,Manual,2017,14,6,Bangalore,17.25
Sedan,1,2013,Diesel,Comprehensive,61000,Manual,2015,21,6,Bangalore,5.0
Hatchback,2,2018,Petrol,Comprehensive,30285,Automatic,2018,24,5,Bangalore,4.17
Sedan,2,2011,Diesel,Comprehensive,80153,Manual,2018,20,5,Bangalore,3.99
Hatchback,1,2016,Petrol,Comprehensive,49641,Automatic,2018,18,4,Bangalore,5.41
Hatchback,2,2016,Petrol,Comprehensive,83075,Automatic,2014,21,5,Bangalore,5.68
Hatchback,1,2018,Petrol,Comprehensive,45677,Manual,2017,21,5,Bangalore,7.3
Hatchback,1,2017,Petrol,Third Party insurance,81849,Manual,2012,23,5,Bangalore,4.46
Hatchback,2,2015,Diesel,Comprehensive,67791,Manual,2019,25,5,Bangalore,6.38
SUV,1,2018,Diesel,Third Party insurance,38100,Automatic,2017,18,8,Bangalore,37.5
Hatchback,1,2018,Petrol,Comprehensive,65015,Manual,2017,18,5,Bangalore,6.94
SUV,2,2018,Diesel,Not Available,47000,Automatic,2019,17,9,Bangalore,47.0
Hatchback,1,2014,Petrol,Third Party insurance,62029,Manual,2012,22,5,Bangalore,4.93
Hatchback,1,2017,Diesel,Comprehensive,94926,Manual,2008,25,5,Bangalore,6.37
Hatchback,1,2012,Petrol,Third Party insurance,119487,Manual,2014,17,5,Bangalore,3.65
SUV,1,2019,Diesel,Comprehensive,126000,Manual,2018,15,5,Bangalore,8.25
Sedan,1,2017,Diesel,Comprehensive,70332,Manual,2017,21,5,Bangalore,6.45
Hatchback,1,2017,Petrol,Third Party insurance,37950,Manual,2022,20,5,Bangalore,5.85
Hatchback,1,2019,Petrol,Comprehensive,38100,Manual,2015,18,5,Bangalore,8.35
SUV,2,2012,Diesel,Comprehensive,156039,Manual,2021,12,5,Bangalore,16.49
Sedan,2,2008,Petrol,Comprehensive,56000,Manual,2015,15,5,Bangalore,3.3
Hatchback,2,2014,Petrol,Third Party insurance,42000,Manual,2015,19,5,Bangalore,4.25
Hatchback,1,2018,Diesel,Comprehensive,93003,Manual,2016,22,6,Bangalore,7.5
Hatchback,2,2017,Petrol,Third Party insurance,36000,Automatic,2016,18,4,Bangalore,6.75
SUV,1,2022,Petrol,Comprehensive,20000,Automatic,2010,19,7,Chennai,11.5
Minivans,1,2015,Petrol,Third Party insurance,20687,Manual,2018,15,5,Chennai,4.15
SUV,1,2021,Petrol,Comprehensive,30000,Manual,2018,20,5,Chennai,7.5
Hatchback,1,2015,Petrol,Comprehensive,59247,Manual,2021,19,5,Chennai,3.98
Hatchback,1,2015,Petrol,Comprehensive,50000,Manual,2019,18,5,Chennai,5.5
Sedan,1,2016,Diesel,Comprehensive,20000,Automatic,2020,13,7,Chennai,33.0
Hatchback,1,2016,Petrol,Comprehensive,29403,Automatic,2018,23,5,Chennai,4.53
Hatchback,1,2010,Petrol,Third Party insurance,42700,Manual,2018,19,5,Chennai,2.85
SUV,1,2018,Diesel,Comprehensive,23001,Automatic,2019,16,8,Chennai,50.0
SUV,2,2018,Petrol,Comprehensive,25925,Automatic,2017,14,6,Chennai,8.21
Hatchback,1,2021,Petrol,Third Party insurance,20000,Manual,2014,21,5,Chennai,8.65
Hatchback,1,2019,Petrol,Comprehensive,17711,Automatic,2022,18,5,Chennai,7.92
Sedan,1,2020,Diesel,Comprehensive,50000,Automatic,2014,20,8,Chennai,40.5
Hatchback,1,2018,Petrol,Comprehensive,50000,Manual,2016,22,5,Chennai,6.1
Hatchback,2,2018,Petrol,Comprehensive,51125,Manual,2014,18,5,Chennai,5.11
SUV,1,2019,Diesel,Comprehensive,69233,Manual,2018,21,6,Chennai,7.1
SUV,1,2017,Diesel,Comprehensive,65000,Manual,2017,17,6,Chennai,12.25
Sedan,1,2014,Petrol,Third Party insurance,93281,Manual,2020,17,5,Chennai,5.7
SUV,1,2022,Diesel,Comprehensive,18000,Manual,2019,19,6,Chennai,39.0
Sedan,2,2014,Petrol,Comprehensive,99225,Manual,2020,18,5,Chennai,3.75
Hatchback,1,2016,Petrol,Comprehensive,30000,Manual,2016,20,5,Chennai,2.75
Sedan,1,2014,Petrol,Third Party insurance,30602,Manual,2013,18,5,Chennai,4.29
Hatchback,1,2018,Diesel,Comprehensive,64500,Manual,2019,25,5,Chennai,6.75
Sedan,2,2017,Petrol,Third Party insurance,46809,Manual,2017,17,5,Chennai,7.93
SUV,1,2019,Diesel,Third Party insurance,20000,Automatic,2017,17,6,Chennai,14.25
SUV,1,2020,Petrol,Third Party insurance,21725,Automatic,2022,18,7,Chennai,10.36
Sedan,1,2016,Petrol,Third Party insurance,80000,Manual,2016,17,5,Chennai,8.0
Sedan,2,2013,Petrol,Comprehensive,88000,Automatic,2015,13,8,Chennai,14.0
Sedan,2,2019,Petrol,Comprehensive,30360,Automatic,2017,17,5,Chennai,10.88
Hatchback,2,2017,Petrol,Comprehensive,70000,Automatic,2017,21,5,Chennai,5.9
Hatchback,1,2016,Petrol,Third Party insurance,16246,Manual,2015,18,5,Chennai,5.68
Hatchback,2,2017,Petrol,Comprehensive,55000,Automatic,2008,23,5,Chennai,4.0
MUV,1,2022,Petrol,Third Party insurance,13000,Automatic,2017,8,6,Chennai,27.9
Hatchback,2,2016,Petrol,Third Party insurance,71638,Automatic,2016,23,5,Chennai,4.22
Sedan,1,2015,Petrol,Comprehensive,46105,Manual,2016,18,5,Chennai,4.5
SUV,1,2017,Petrol,Third Party insurance,60000,Manual,2022,17,5,Chennai,6.5
Hatchback,1,2017,Diesel,Third Party insurance,80000,Manual,2016,27,6,Chennai,5.75
Hatchback,1,2015,Diesel,Third Party insurance,58000,Automatic,2013,15,7,Chennai,19.5
Sedan,2,2008,Petrol,Third Party insurance,70000,Manual,2021,15,5,Chennai,1.5
Hatchback,1,2017,Petrol,Third Party insurance,61764,Automatic,2018,21,5,Chennai,7.02
SUV,2,2016,Petrol,Comprehensive,36018,Manual,2017,18,5,Chennai,4.48
SUV,1,2016,Diesel,Third Party insurance,150000,Automatic,2018,19,6,Chennai,6.5
Hatchback,1,2022,Petrol,Third Party insurance,17197,Manual,2015,20,5,Chennai,8.01
Sedan,2,2016,Petrol,Comprehensive,62931,Automatic,2014,18,5,Chennai,7.72
Sedan,2,2013,Petrol,Third Party insurance,90000,Manual,2015,14,6,Chennai,5.0
SUV,1,2021,Petrol,Third Party insurance,21023,Manual,2019,16,6,Chennai,11.03
Sedan,1,2018,Diesel,Third Party insurance,43000,Manual,2017,21,6,Chennai,14.9
Sedan,1,2017,Diesel,Comprehensive,110505,Automatic,2017,28,5,Chennai,6.27
Sedan,1,2018,Petrol,Third Party insurance,78892,Manual,2020,17,6,Chennai,8.35
Sedan,1,2015,Diesel,Comprehensive,59000,Automatic,2018,18,7,Chennai,20.9
Sedan,1,2014,Petrol,Third Party insurance,90058,Manual,2018,18,5,Chennai,3.5
SUV,1,2015,Diesel,Third Party insurance,69000,Automatic,2017,13,7,Chennai,21.0
SUV,1,2019,Diesel,Comprehensive,67000,Manual,2018,25,6,Chennai,9.25
Sedan,1,2017,Diesel,Comprehensive,80000,Manual,2019,28,5,Chennai,8.5
Sedan,1,2017,Diesel,Comprehensive,80000,Manual,2016,28,5,Chennai,8.5
SUV,1,2020,Diesel,Comprehensive,57000,Automatic,2021,14,8,Chennai,66.0
MUV,1,2018,Diesel,Comprehensive,800000,Manual,2019,13,5,Chennai,21.5
Sedan,1,2018,Diesel,Third Party insurance,5500000,Automatic,2013,19,9,Chennai,36.0
Sedan,1,2017,Diesel,Comprehensive,27000,Automatic,2018,16,8,Chennai,68.0
SUV,1,2018,Petrol,Comprehensive,38334,Manual,2022,17,6,Chennai,7.07
Hatchback,1,2019,Petrol,Third Party insurance,36992,Manual,2019,17,5,Chennai,6.8
SUV,2,2016,Diesel,Comprehensive,50000,Automatic,2020,16,8,Chennai,37.5
SUV,1,2021,Diesel,Zero Depreciation,34596,Automatic,2022,14,6,Chennai,20.39
Hatchback,1,2019,Petrol,Third Party insurance,84564,Manual,2010,19,5,Chennai,4.01
Sedan,2,2013,Diesel,Comprehensive,60001,Automatic,2020,13,7,Chennai,21.5
Hatchback,1,2018,Petrol,Third Party insurance,23462,Manual,2022,20,5,Chennai,5.05
SUV,1,2022,Petrol,Third Party insurance,13000,Automatic,2016,18,6,Chennai,15.99
Sedan,1,2019,Diesel,Third Party insurance,54658,Automatic,2011,23,5,Chennai,8.3
SUV,1,2020,Petrol,Third Party insurance,34164,Manual,2018,16,6,Chennai,10.36
SUV,1,2022,Petrol,Comprehensive,10000,Manual,2016,16,6,Chennai,15.95
Hatchback,3,2010,Petrol,Comprehensive,70000,Manual,2014,14,5,Chennai,1.0
SUV,1,2020,Petrol,Comprehensive,37000,Manual,2011,17,5,Chennai,8.25
SUV,1,2022,Diesel,Third Party insurance,20000,Automatic,2020,19,6,Chennai,29.0
Hatchback,1,2016,Petrol,Comprehensive,53967,Manual,2016,21,5,Chennai,5.5
Hatchback,1,2011,Petrol,Comprehensive,52700,Manual,2016,20,5,Chennai,2.99
SUV,1,2018,Petrol,Third Party insurance,60000,Automatic,2017,17,6,Chennai,7.5
Hatchback,1,2016,Petrol,Third Party insurance,53967,Manual,2018,21,5,Chennai,5.5
Sedan,2,2014,Petrol,Third Party insurance,99225,Manual,2015,18,5,Chennai,3.75
Sedan,2,2011,Petrol,Third Party insurance,60000,Manual,2021,16,5,Chennai,2.65
Hatchback,1,2020,Petrol,Third Party insurance,48220,Automatic,2019,17,7,Chennai,8.08
Hatchback,1,2016,Petrol,Zero Depreciation,72024,Manual,2017,18,5,Chennai,5.42
Sedan,1,2016,Petrol,Third Party insurance,80000,Automatic,2019,15,5,Chennai,5.29
Hatchback,1,2017,Petrol,Comprehensive,78735,Manual,2016,16,5,Chennai,6.84
SUV,2,2018,Diesel,Comprehensive,72955,Manual,2019,23,5,Chennai,8.13
Sedan,1,2015,Petrol,Third Party insurance,40000,Automatic,2019,19,4,Chennai,6.5
SUV,1,2021,Petrol,Third Party insurance,14037,Manual,2016,14,6,Chennai,18.02
Hatchback,1,2019,Petrol,Third Party insurance,29000,Manual,2015,18,5,Chennai,7.45
Hatchback,1,2017,Petrol,Comprehensive,69864,Manual,2017,21,5,Chennai,6.19
Sedan,1,2019,Petrol,Comprehensive,35739,Manual,2017,20,5,Chennai,6.5
Hatchback,2,2016,Petrol,Comprehensive,120000,Automatic,2017,19,5,Chennai,5.0
MUV,1,2019,Diesel,Comprehensive,18000,Manual,2012,24,5,Chennai,11.45
SUV,1,2019,Diesel,Third Party insurance,21000,Manual,2019,16,6,Chennai,16.0
Hatchback,1,2016,Petrol,Comprehensive,70404,Manual,2017,21,5,Chennai,5.4
Sedan,1,2015,Petrol,Third Party insurance,63000,Manual,2019,16,5,Chennai,6.75
Sedan,2,2017,Petrol,Comprehensive,88000,Manual,2017,17,5,Chennai,5.1
Sedan,1,2017,Petrol,Third Party insurance,65000,Manual,2012,17,5,Chennai,8.3
SUV,2,2017,Diesel,Third Party insurance,30000,Automatic,2020,12,9,Chennai,39.0
Sedan,1,2012,Petrol,Zero Depreciation,71423,Automatic,2017,15,5,Chennai,5.1
MUV,1,2019,Petrol,Third Party insurance,80000,Automatic,2017,17,4,Chennai,12.0
Sedan,1,2017,Petrol,Third Party insurance,85759,Manual,2015,17,5,Chennai,7.66
Hatchback,1,2019,Petrol,Third Party insurance,24422,Manual,2018,20,5,Chennai,4.49
Sedan,4,2017,Petrol,Third Party insurance,90000,Manual,2018,17,6,Chennai,7.5
Hatchback,2,2012,Petrol,Comprehensive,67091,Manual,2007,19,5,Chennai,3.17
SUV,1,2020,Petrol,Third Party insurance,72787,Manual,2015,15,6,Chennai,15.6
SUV,2,2017,Diesel,Comprehensive,120000,Manual,2017,13,6,Chennai,19.0
Hatchback,1,2017,Petrol,Comprehensive,90142,Manual,2018,18,5,Chennai,5.22
Hatchback,1,2015,Petrol,Third Party insurance,150000,Manual,2015,18,5,Chennai,5.0
Hatchback,1,2018,Petrol,Third Party insurance,33256,Manual,2015,19,5,Chennai,6.27
Hatchback,1,2018,Petrol,Third Party insurance,70027,Automatic,2015,21,5,Chennai,6.87
Sedan,3,2007,Diesel,Comprehensive,120000,Manual,2015,13,6,Chennai,2.05
Hatchback,2,2015,Petrol,Comprehensive,60000,Manual,2017,16,5,Chennai,5.25
Hatchback,1,2017,Diesel,Comprehensive,73686,Manual,2016,25,5,Chennai,6.2
SUV,2,2018,Diesel,Comprehensive,44000,Manual,2016,18,5,Chennai,8.25
Hatchback,1,2015,Petrol,Third Party insurance,75581,Manual,2016,21,5,Chennai,5.3
SUV,1,2015,Diesel,Third Party insurance,58000,Automatic,2018,15,7,Chennai,36.0
Sedan,2,2015,Diesel,Comprehensive,50000,Automatic,2021,20,6,Chennai,19.5
SUV,1,2015,Diesel,Third Party insurance,100000,Manual,2016,18,5,Chennai,6.5
Sedan,1,2017,Diesel,Comprehensive,108902,Manual,2015,28,5,Chennai,6.5
Sedan,1,2016,Diesel,Comprehensive,100425,Manual,2017,21,5,Chennai,5.7
Sedan,2,2016,Petrol,Comprehensive,70887,Manual,2017,19,5,Chennai,4.58
Sedan,2,2016,Petrol,Third Party insurance,114981,Manual,2016,17,5,Chennai,5.77
SUV,1,2018,Petrol,Third Party insurance,45000,Manual,2016,17,5,Chennai,9.0
Hatchback,1,2021,Petrol,Third Party insurance,45416,Manual,2018,20,5,Chennai,6.49
Hatchback,1,2016,Petrol,Comprehensive,119468,Manual,2018,18,5,Chennai,5.49
Sedan,3,2015,Diesel,Comprehensive,100000,Automatic,2016,21,7,Chennai,6.5
Sedan,1,2017,Petrol,Comprehensive,119975,Manual,2016,22,5,Chennai,5.14
Sedan,1,2017,Petrol,Comprehensive,19000,Automatic,2009,15,8,Chennai,39.0
Hatchback,2,2016,Petrol,Third Party insurance,64906,Manual,2018,18,5,Chennai,4.56
Hatchback,2,2016,Petrol,Comprehensive,81484,Manual,2018,21,5,Chennai,5.02
Sedan,1,2018,Petrol,Comprehensive,45067,Manual,2017,21,5,Chennai,6.85
Sedan,1,2018,Petrol,Comprehensive,68000,Automatic,2013,7,9,Chennai,110.00000000000001
Hatchback,1,2016,Petrol,Comprehensive,65768,Manual,2015,18,5,Chennai,5.8
Hatchback,2,2016,Petrol,Comprehensive,61000,Manual,2016,18,5,Chennai,5.3
Sedan,3,2009,Diesel,Comprehensive,50000,Automatic,2015,13,7,Chennai,17.0
Sedan,1,2018,Diesel,Comprehensive,23000,Automatic,2015,18,8,Chennai,43.75
Sedan,1,2018,Diesel,Comprehensive,17000,Automatic,2017,16,8,Chennai,82.0
Hatchback,1,2017,Petrol,Comprehensive,102958,Automatic,2017,23,5,Chennai,4.2
Sedan,1,2013,Diesel,Third Party insurance,62900,Manual,2019,21,6,Chennai,7.75
Hatchback,2,2015,Petrol,Comprehensive,65076,Manual,2016,20,5,Chennai,3.95
Hatchback,1,2016,Petrol,Third Party insurance,75876,Manual,2019,21,5,Chennai,5.33
Hatchback,1,2015,Petrol,Third Party insurance,98911,Manual,2016,18,5,Chennai,5.47
Hatchback,1,2015,Petrol,Third Party insurance,45000,Manual,2021,23,5,Chennai,3.95
Sedan,1,2017,Diesel,Zero Depreciation,76089,Automatic,2022,19,4,Chennai,9.08
